STR_Nr;Region;ASC_Standort;STR_Bezeichnung;Verkehrsstelle;GEB_Bezeichnung;GEB_Nr;Gps Lon;Gps Lat;ENT_Nr;Strasse;Nr;STR_km;Ort;Plz;Bl;Blitzschutz;Ableiter;Gebäudeart;SLT_Haus;M2_Geb;M2_Ueberdacht;Argus;Nbr;FI_Schalter
8051230;SAE-Süd 1;ASC Leoben;BF.BRUCK/MUR FBF.;Bahnhof;Container Verschub Nord FBF Bruck/Mur;0;;;3144473;NB;0;156,142;KAPFENBERG;8605;St;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;66,65;;Ja;Nein;0
8131270;SAE-Süd 1;ASC Leoben;BF.ZELTWEG;Bahnhof;RANDBAHNSTEIG_(NUR BLITZSCHUTZ);21450;;;20503842;Bahnhofplatz;54;232,114;ZELTWEG;8740;St;BLITZSCHUTZ;5;Betriebsgebäude;Nein;0;1;Ja;Nein;0
8131270;SAE-Süd 1;ASC Leoben;BF.ZELTWEG;Bahnhof;INSELBAHNSTEIG_(NUR BLITZSCHUTZ);21450;;;20503844;Bahnhofplatz;54;232,114;ZELTWEG;8740;St;BLITZSCHUTZ;15;Betriebsgebäude;Nein;0;1;Ja;Nein;0
8131210;SAE-Süd 1;ASC Leoben;BF.KNITTELFELD;Bahnhof;TS BETRIEBSGEBÄUDE;316;;;175;AINBACHALLEE;14;224,435;KNITTELFELD;8720;St;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;502,39;;Ja;Nein;
8131210;SAE-Süd 1;ASC Leoben;BF.KNITTELFELD;Bahnhof;TR VORRATSLAGER,HAUSSCHL.;3577;14,84161169;47,21540271;176;AINBACHALLEE;14;224,438;KNITTELFELD;8720;St;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;1215,54;;Ja;Nein;
8131210;SAE-Süd 1;ASC Leoben;BF.KNITTELFELD;Bahnhof;TR LOKSCHUPPEN (Rundschuppen);11019;14,84102655;47,21562895;177;AINBACHALLEE;14;224,452;KNITTELFELD;8720;St;BLITZSCHUTZ;14;Betriebsgebäude;Nein;1529,3;;Ja;Nein;6
8131210;SAE-Süd 1;ASC Leoben;BF.KNITTELFELD;Bahnhof;TR      I Z D          GEBÄUDE;17872;14,84003818;47,21568208;178;AINBACHALLEE;14;224,506;KNITTELFELD;8720;St;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;94,02;;Ja;Nein;2
8131210;SAE-Süd 1;ASC Leoben;BF.KNITTELFELD;Bahnhof;TS DIESELHALLE;2867;;;179;AINBACHALLEE;14;224,546;KNITTELFELD;8720;St;BLITZSCHUTZ;12;Werkstätte;Nein;1368,79;;Ja;Nein;
8131210;SAE-Süd 1;ASC Leoben;BF.KNITTELFELD;Bahnhof;TS UF  ANLAGE UND MESSSTATION;17128;;;183;AINBACHALLEE;14;224,582;KNITTELFELD;8720;St;BLITZSCHUTZ;4;Betriebsgebäude;Nein;201,75;;Ja;Nein;
8131210;SAE-Süd 1;ASC Leoben;BF.KNITTELFELD;Bahnhof;VERSCHIEBERUNTERKUNFT PLATZMEISTER;17282;14,83443863;47,21383493;184;NB;NB;224,968;KNITTELFELD;8720;St;BLITZSCHUTZ;5;Betriebsgebäude;Nein;214,85;;Ja;Nein;5
8051130;SAE-Süd 1;ASC Leoben;BF.MAREIN=ST.LORENZEN;Bahnhof;SH-KM147,368-Signaldienst-ST.MAREIN=LORENZEN;0;;;10280;NB;NB;147,368;ST. MAREIN/LORENZEN;8641;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;6;;Ja;Nein;
8051120;SAE-Süd 1;ASC Leoben;KINDBERG-MAREIN=ST.L.;Strecke;IKT SH-KM144,245-ALLERHEILIGEN;0;;;10282;ALLERHEILIGEN;NB;144,223;ALLERHEILIGEN;8643;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;6;;Ja;Nein;
8051110;SAE-Süd 1;ASC Leoben;BF.KINDBERG;Bahnhof;SH-WHZ NORD-KINDBERG;0;;;10283;BAHNHOFSTRAßE;NB;139,6;KINDBERG;8650;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
8051110;SAE-Süd 1;ASC Leoben;BF.KINDBERG;Bahnhof;SH-WHZ SÜD-KINDBERG;0;;;10284;BAHNHOFSTRAßE;NB;140,387;KINDBERG;8650;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
8051090;SAE-Süd 1;ASC Leoben;BF.WARTBERG/MÜRZTAL;Bahnhof;SH-WHZ 1 - WARTBERG;0;;;10286;NB;NB;134,91;WARTBERG I. MÜRZTAL;8661;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
8051090;SAE-Süd 1;ASC Leoben;BF.WARTBERG/MÜRZTAL;Bahnhof;SH-WHZ 2 - WARTBERG;0;;;10287;NB;NB;135,622;WARTBERG I. MÜRZTAL;8661;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
8051070;SAE-Süd 1;ASC Leoben;BF.MITTERDORF=VEITSCH;Bahnhof;SH-WHZ 1 - MITTERDORF/V.;0;;;10290;BAHNGASSE;NB;131,99;MITTERDORF/VEITSCH;8662;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
8051070;SAE-Süd 1;ASC Leoben;BF.MITTERDORF=VEITSCH;Bahnhof;SH-WHZ 2 - MITTERDORF/V.;0;;;10291;BAHNGASSE;NB;132,85;MITTERDORF/VEITSCH;8662;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
8051050;SAE-Süd 1;ASC Leoben;BF.KRIEGLACH;Bahnhof;SH-WHZ 2 - KRIEGLACH;0;;;10293;LASTENSTRAßE;NB;128,72;KRIEGLACH;8670;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
8131290;SAE-Süd 1;ASC Leoben;BF.JUDENBURG;Bahnhof;SCHALTHAUS EK KM 240,743;0;;;10891;N.B.;N.B.;240,743;JUDENBURG;8750;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
8130090;SAE-Süd 1;ASC Leoben;BF.NIKLASDORF;Bahnhof;MITTELSTELLWERK-NIKLASDORF;15169;15,15566655;47,39428542;3890;LEOBNERSTRASSE;35;11,102;NIKLASDORF;8712;St;BLITZSCHUTZ;1;Betriebsgebäude;Nein;141,92;;Ja;Nein;
8130090;SAE-Süd 1;ASC Leoben;BF.NIKLASDORF;Bahnhof;AUFNAHMEGEBÄUDE-NIKLASDORF;1883;15,15517573;47,39408706;3891;LEOBNERSTRASSE;35;11,13;NIKLASDORF;8712;St;BLITZSCHUTZ;4;Betriebsgebäude;Nein;451,17;;Ja;Nein;5
8051050;SAE-Süd 1;ASC Leoben;BF.KRIEGLACH;Bahnhof;SH-WHZ 1 - KRIEGLACH;0;;;10294;LASTENSTRAßE;NB;127,7;KRIEGLACH;8670;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
8051230;SAE-Süd 1;ASC Leoben;BF.BRUCK/MUR FBF.;Bahnhof;EX Lager Container TS Werk (nur Blitzschutz);0;;;777;GUSTAV KRAMER STRASSE;32;156,542;KAPFENBERG;8605;St;BLITZSCHUTZ EX-BEREICH;2;EX-geschützte Räume;Nein;0;1;Ja;Nein;
8051230;SAE-Süd 1;ASC Leoben;BF.BRUCK/MUR FBF.;Bahnhof;ZUGBEGLEITER (KASERNE)-FBF BRUCK/MUR;4360;;;778;LASTENSTRASSE;4;156,551;KAPFENBERG;8605;St;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;1023,69;;Ja;Nein;0
8051250;SAE-Süd 1;ASC Leoben;BF.BRUCK/MUR PBF.;Bahnhof;HHZ - Werkstatt-BRUCK/MUR;18046;15,28194263;47,41152811;800;PISCHKERSTRASSE;15A;158,16;BRUCK/MUR;8600;St;KEIN BLITZSCHUTZ;0;Werkstätte;Nein;200;;Ja;Nein;
8051250;SAE-Süd 1;ASC Leoben;BF.BRUCK/MUR PBF.;Bahnhof;BM - MAT.LAGER-BRUCK/MUR;92030;;;801;PISCHKERSTRASSE;15A;158,176;BRUCK/MUR;8600;St;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;157;;Ja;Nein;
7122070;SAE-Süd 1;ASC Leoben;BF.TROFAIACH;Bahnhof;AUFNAHMEGEBÄUDE;1210;15,0110582;47,4205987;101;BAHNHOFSTRASSE;17;8,798;TROFAIACH;8793;St;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;240,65;;Ja;Nein;1
8051050;SAE-Süd 1;ASC Leoben;BF.KRIEGLACH;Bahnhof;SH-KM127,935 Signaldienst -KRIEGLACH;0;;;10295;LASTENSTRAßE;NB;127,935;KRIEGLACH;8670;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;6;;Ja;Nein;
8051050;SAE-Süd 1;ASC Leoben;BF.KRIEGLACH;Bahnhof;ZUGFUNK-KRIEGLACH;0;;;10296;LASTENSTRAßE;NB;128,631;KRIEGLACH;8670;St;BLITZSCHUTZ;1;Schaltstation;Ja;6;;Ja;Nein;
8131290;SAE-Süd 1;ASC Leoben;BF.JUDENBURG;Bahnhof;FAHRLEITUNGSKUPPELSTELLE;16398;14,66214629;47,17470533;1804;BAHNHOFSTRASSE;10;239,805;JUDENBURG;8750;St;BLITZSCHUTZ;3;Betriebsgebäude;Nein;48,18;;Ja;Nein;
8051180;SAE-Süd 1;ASC Leoben;AB*BÖHLER*-KAPFENBERG HBF.;Strecke;ZUGFUNK-KAPFENBERG;0;;;23431174;WERK 4 STRAßE;NB;150,608;KAPFENBERG;8605;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;6;;Ja;Nein;
8130130;SAE-Süd 1;ASC Leoben;BF.LEOBEN HBF.;Bahnhof;VERWALTUNGSGEBÄUDE;317;15,09043653;47,38696634;125;SÜDBAHNSTRASSE;1;16,43;LEOBEN;8700;St;BLITZSCHUTZ;6;Betriebsgebäude;Nein;1934,7;;Ja;Nein;14
8051180;SAE-Süd 1;ASC Leoben;AB*BÖHLER*-KAPFENBERG HBF.;Strecke;HST.GEB.-KAPFENBERG;1194;15,3296095;47,4546883;23431171;Krottendorf;18;150,581;KAPFENBERG;8605;St;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;232;;Ja;Nein;
8041010;SAE-Süd 1;ASC Leoben;BF.ST.MICHAEL;Bahnhof;GARAGE BAULEITUNG;17329;15,00996811;47,34207739;10333;NNN;N.B.;202,925;ST.MICHAEL;8770;St;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;125;;Ja;Nein;
8131170;SAE-Süd 1;ASC Leoben;BF.FENTSCH=ST.LORENZEN;Bahnhof;AUFNAHMEGEBÄUDE;1907;14,89305678;47,2515728;140;ST LORENZEN;28;218,336;ST LORENZEN;8715;St;BLITZSCHUTZ;12;Betriebsgebäude;Nein;471,84;;Ja;Nein;7
8051130;SAE-Süd 1;ASC Leoben;BF.MAREIN=ST.LORENZEN;Bahnhof;MSTW.-ST.MAREIN=LORENZEN;1193;15,37317182;47,47344103;765;BAHNHOFSTRASSE;9;146,713;ST. MAREIN/LORENZEN;8641;St;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;141,23;;Ja;Nein;
8051050;SAE-Süd 1;ASC Leoben;BF.KRIEGLACH;Bahnhof;AUFNAHMEGEBÄUDE-KRIEGLACH;663;;;750;LASTENSTRAßE;3;128,462;KRIEGLACH;8670;St;BLITZSCHUTZ;7;Betriebsgebäude;Nein;533,74;;Nein;Nein;0
8051050;SAE-Süd 1;ASC Leoben;BF.KRIEGLACH;Bahnhof;MSTW - REL.RAUM-KRIEGLACH;663;;;749;LASTENSTRAßE;3;128,45;KRIEGLACH;8670;St;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;212,85;;Nein;Nein;
8131210;SAE-Süd 1;ASC Leoben;BF.KNITTELFELD;Bahnhof;HHZ WERKSTÄTTEN UND LAGERGEBÄUDE;16476;14,83175015;47,21175145;205;LOBMINGERSTRASSE;1A;225,288;KNITTELFELD;8720;St;BLITZSCHUTZ;10;Betriebsgebäude;Nein;1068,7;;Ja;Nein;3
8131210;SAE-Süd 1;ASC Leoben;BF.KNITTELFELD;Bahnhof;TS FARBENLAGER 9;3705;;;656;LOBMINGERSTRASSE;1;225,033;KNITTELFELD;8720;St;BLITZSCHUTZ EX-BEREICH;7;EX-geschützte Räume;Nein;171,58;;Ja;Nein;
8051070;SAE-Süd 1;ASC Leoben;BF.MITTERDORF=VEITSCH;Bahnhof;AUFNAHMEGEBÄUDE-MITTERDORF/V.;1490;;;753;BAHNHOFPLATZ;9;132,703;MITTERDORF/VEITSCH;8662;St;BLITZSCHUTZ;7;Betriebsgebäude;Nein;575,77;;Nein;Nein;0
8051120;SAE-Süd 1;ASC Leoben;KINDBERG-MAREIN=ST.L.;Strecke;HST.GEB-R.D.BAHN-ALLERHEILIGEN;21408;;;1594;NB;NB;144,006;ALLERHEILIGEN;8643;St;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;73,14;;Ja;Nein;
8131210;SAE-Süd 1;ASC Leoben;BF.KNITTELFELD;Bahnhof;TS LAGER 4 ( ZENTR.VERS/EMPF );3374;;;653;LOBMINGERSTRASSE;1;224,961;KNITTELFELD;8720;St;BLITZSCHUTZ;5;Betriebsgebäude;Nein;1084,71;;Ja;Nein;
8130130;SAE-Süd 1;ASC Leoben;BF.LEOBEN HBF.;Bahnhof;BAUHOF MAGAZIN 1;3706;15,09159242;47,38780933;128;SÜDBAHNSTRASSE;N.B.;16,25;LEOBEN;8700;St;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;67,07;;Ja;Nein;
8131320;SAE-Süd 1;ASC Leoben;THALHEIM=P.-GRENZE REGION(KM 257,096);Strecke;HALTESTELLENGEBÄUDE R.D.B.;21453;;;1588;PICHLHOFEN;27;253,744;ST.GEORGEN OB JUDENBURG;8756;St;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;9,79;;Ja;Nein;
8052050;SAE-Süd 1;ASC Leoben;BF.PERNEGG;Bahnhof;SH-WHZ SÜD-PERNEGG;0;;;10221;NB;NB;167,75;PERNEGG;8132;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
8052050;SAE-Süd 1;ASC Leoben;BF.PERNEGG;Bahnhof;SH-WHZ NORD-PERNEGG;0;;;10220;NB;NB;166,95;PERNEGG;8132;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
8051090;SAE-Süd 1;ASC Leoben;BF.WARTBERG/MÜRZTAL;Bahnhof;MITTELSTELLWERK-WARTBERG/M.;1420;15,4842396;47,52723138;756;SCHEIBSGRABEN;1;135,064;WARTBERG I. MÜRZTAL;8661;St;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;120,29;;Ja;Nein;
8131210;SAE-Süd 1;ASC Leoben;BF.KNITTELFELD;Bahnhof;TS LAGER 3;3373;;;652;LOBMINGERSTRASSE;1;224,945;KNITTELFELD;8720;St;BLITZSCHUTZ;5;Betriebsgebäude;Nein;1108,84;;Ja;Nein;
8131210;SAE-Süd 1;ASC Leoben;BF.KNITTELFELD;Bahnhof;TS LAGER 8   MASSIV_(STAPLERWERKSTATT);3581;;;651;LOBMINGERSTRASSE;1;224,933;KNITTELFELD;8720;St;KEIN BLITZSCHUTZ;0;Werkstätte;Nein;138;;Ja;Nein;
8131270;SAE-Süd 1;ASC Leoben;BF.ZELTWEG;Bahnhof;ZUTRITTSGEBÄUDE_(AG-NEU);19074;14,75030467;47,1899134;20502756;Bahnhofplatz;54;232,11;ZELTWEG;8740;St;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;122,92;;Ja;Nein;0
8131210;SAE-Süd 1;ASC Leoben;BF.KNITTELFELD;Bahnhof;TS HALLE 2 SCHIFF4;2873;;;9132;LOBMINGERSTRAßE;1A;225,174;KNITTELFELD;8720;St;BLITZSCHUTZ;9;Werkstätte;Nein;1569,14;;Ja;Nein;
8051130;SAE-Süd 1;ASC Leoben;BF.MAREIN=ST.LORENZEN;Bahnhof;SH-WHZ 2 - ST.MAREIN=LORENZEN;0;;;10278;NB;NB;147,55;ST. MAREIN/LORENZEN;8641;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;6;;Ja;Nein;
8051130;SAE-Süd 1;ASC Leoben;BF.MAREIN=ST.LORENZEN;Bahnhof;SH-KM146,382-Signaldienst ST.MAREIN=LORENZEN;0;;;10279;NB;NB;146,382;ST. MAREIN/LORENZEN;8641;St;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;6;;Ja;Nein;
3045350;SAE-Nord;ASC Linz Hbf;BF.STEYRLING;Bahnhof;BF. STEYERLING SH GSMR IKT;0;;;20201495;KLAUS;79;64,182;STEYRLING;4571;O;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;12;;Ja;Nein;
3045430;SAE-Nord;ASC Linz Hbf;BF.PIESSLING=VORDERSTODER;Bahnhof;SH GSMR IKT;0;;;20201493;PIEßLING;56;75,567;ST. PANKRAZ;4572;O;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Ja;Nein;
4041070;SAE-Nord;ASC Linz Hbf;BF.TRAUN;Bahnhof;BF. TRAUN GÜTERSCHUPPEN;15781;14,25299958;48,22500996;3063;BAHNHOFSTRßE;62;8,22;TRAUN;4050;O;BLITZSCHUTZ;5;Betriebsgebäude;Nein;378,06;;Ja;Nein;
3042060;SAE-Nord;ASC Linz Hbf;NEUHOFEN-KEMATEN;Strecke;SCHALTHAUS SIDI EK 20,319;10007760;;;11121;NB;NB;20,319;KEMATEN AN DER KREMS;4531;O;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;15;;Ja;Nein;
4012010;SAE-Nord;ASC Linz Hbf;BF.LINZ HBF.;Bahnhof;LINZ HBF BAHNSTEIG 7/8;0;;;11263;NB;NB;188,04;LINZ;4020;O;BLITZSCHUTZ;20;Schaltstation;Ja;;1200;Ja;Nein;
4012010;SAE-Nord;ASC Linz Hbf;BF.LINZ HBF.;Bahnhof;LINZ TS WERK HG 93 T-HALLE;0;;;4591;UNIONSTRASSE;24;188,213;LINZ;4020;O;BLITZSCHUTZ;11;Werkstätte;Nein;1590;100;Ja;Nein;
3042050;SAE-Nord;ASC Linz Hbf;BF.NEUHOFEN;Bahnhof;SCHALTHAUS ZUGFUNK 19,120;10016400;;;13083;NV;NV;19,12;NEUHOFEN AN DER KREMS;4501;O;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
3582230;SAE-Nord;ASC Linz Hbf;BF.HASLACH;Bahnhof;BF. HASLACH AG;1092;14,0307087;48,55442096;1472;KEPLINGSTRAßE;8;43,63;HASLACH AN DER MÜHL;4170;O;BLITZSCHUTZ;4;Betriebsgebäude;Nein;356,47;;Ja;Nein;
4012010;SAE-Nord;ASC Linz Hbf;BF.LINZ HBF.;Bahnhof;LINZ TS WERK HG 53 TRAFOREVISION+ TRAFOPRÜFFELD;0;;;4610;UNIONSTRASSE;24;188,173;LINZ;4020;O;BLITZSCHUTZ;7;Werkstätte;Nein;1212;;Ja;Nein;
4012010;SAE-Nord;ASC Linz Hbf;BF.LINZ HBF.;Bahnhof;LINZ TS WERK HG 09 KANTINENGEBÄUDE;41048;;;4608;UNIONSTRASSE;24;188,129;LINZ;4020;O;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;405;;Nein;Nein;
4012010;SAE-Nord;ASC Linz Hbf;BF.LINZ HBF.;Bahnhof;LINZ HBF BÜROGEB. DIENSTBEB. (PARKDECK);18292;;;11180;BAHNHOFPLATZ;9;188,441;LINZ;4020;O;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;999;;Nein;Nein;37
3045260;SAE-Nord;ASC Linz Hbf;AB*KIRCHDORFER ZEMENT*-KLAUS;Strecke;SCHÖN HALTESTELLENGEB.+ WH 42;1769;14,14913906;47,85036646;3374;NB;NB;58,169;MICHELDORF;4563;O;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;58,71;;Ja;Nein;
3045380;SAE-Nord;ASC Linz Hbf;HINTERSTODER-PIESSLING=V.;Strecke;SCHALTHAUS SIDI 71,100;10011381;;;12899;NV;NV;71,1;ST. PANKRAZ;4572;O;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;6;;Ja;Nein;
4012010;SAE-Nord;ASC Linz Hbf;BF.LINZ HBF.;Bahnhof;LINZ TS WERK HG 42B GETRIEBEAUFARBEITUNG;0;;;4607;UNIONSTRASSE;24;188,162;LINZ;4020;O;BLITZSCHUTZ;2;Werkstätte;Nein;799;;Ja;Nein;
3211230;SAE-Nord;ASC Linz Hbf;BF.KEFERMARKT;Bahnhof;BF. KEFERMARKT RST 2;10007574;;;10955;NB;NB;37,104;KEFERMARKT;4292;O;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;6;;Ja;Nein;
3211230;SAE-Nord;ASC Linz Hbf;BF.KEFERMARKT;Bahnhof;BF. KEFERMARKT AUFNAHMEGEBÄUDE;697;14,53840253;48,43698445;2025;AM BAHNHOF;11;36,788;KEFERMARKT;4292;O;BLITZSCHUTZ;4;Betriebsgebäude;Nein;712,59;;Ja;Nein;8
3211260;SAE-Nord;ASC Linz Hbf;FREISTADT-SUMMERAU;Strecke;HOA FREISTADT;10015765;;;12775;N.B.;N.B.;49,6;FREISTADT;4240;O;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;8;;Ja;Nein;
3211270;SAE-Nord;ASC Linz Hbf;BF.SUMMERAU;Bahnhof;BF. SUMMERAU AUFNAHMEGEBÄUDE;1079;14,44891815;48,55706115;2078;SUMMERAU;73;55,905;RAINBACH IM MÜHLKREIS;4261;O;BLITZSCHUTZ;5;Betriebsgebäude;Nein;1618,92;;Ja;Nein;9
3211250;SAE-Nord;ASC Linz Hbf;BF.FREISTADT;Bahnhof;BF. FREISTADT GÜTERMAGAZIN;11719;;;2153;TRÖLSBERG;26;46,6;FREISTADT;4240;O;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;243,94;;Nein;Ja;
4044160;SAE-Nord;ASC Linz Hbf;WARTBERG 1 - WARTBERG 3;Strecke;GÜTERMAG. SCHLIERBACH;12039;;;1487688;IN DER SCHWÄRZ;NV;46,526;SCHLIERBACH;4553;O;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;;;Nein;Ja;
4044160;SAE-Nord;ASC Linz Hbf;WARTBERG 1 - WARTBERG 3;Strecke;AG SCHLIERBACH (ALT);769;;;1487684;IN DER SCHWÄRZ;17;46,57;SCHLIERBACH;4553;O;KEIN BLITZSCHUTZ;0;Büro/Verwaltungsgebäude;Nein;345,5;;Nein;Ja;
4044160;SAE-Nord;ASC Linz Hbf;WARTBERG 1 - WARTBERG 3;Strecke;SH HOA SAUTERN KM 44,847;10017776;;;1487502;SAUTERN;NV;44,847;SCHLIERBACH;4553;O;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
3045380;SAE-Nord;ASC Linz Hbf;HINTERSTODER-PIESSLING=V.;Strecke;WÄRTERHAUS 51;14825;14,21889434;47,75988075;12897;SCHALCHGRABEN;33;71,262;ST. PANKRAZ;4572;O;KEIN BLITZSCHUTZ;0;Büro/Verwaltungsgebäude;Nein;67,04;;Ja;Nein;
3211270;SAE-Nord;ASC Linz Hbf;BF.SUMMERAU;Bahnhof;BF SUMMERAU ZVA;10007568;;;10951;NB;NB;56,25;RAINBACH IM MÜHLKREIS;4261;O;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;12;;Ja;Nein;
3211270;SAE-Nord;ASC Linz Hbf;BF.SUMMERAU;Bahnhof;BF SUMMERAU WHZ 2;10007563;;;10946;NB;NB;56,2;RAINBACH IM MÜHLKREIS;4261;O;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;12;;Ja;Nein;
3045310;SAE-Nord;ASC Linz Hbf;BF.KLAUS;Bahnhof;BF. KLAUS WHZ 2;10007740;;;12332;KLAUS;NB;60,68;KLAUS AN DER PYHRNBAHN;4564;O;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
3045380;SAE-Nord;ASC Linz Hbf;HINTERSTODER-PIESSLING=V.;Strecke;SCHALTHAUS SIDI EK 70,100;10000906;;;12898;NV;NV;70,1;ST. PANKRAZ;4572;O;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;6;;Ja;Nein;
3582250;SAE-Nord;ASC Linz Hbf;H/LST.ROHRBACH=BERG;Halte- /Ladestelle;BF. ROHRBACH  BM KOHLENSCH.;16431;13,98671207;48,58240052;1495;BERG;57;48,76;ROHRBACH;4150;O;KEIN BLITZSCHUTZ;0;Werkstätte;Nein;10,53;;Ja;Nein;
3211120;SAE-Nord;ASC Linz Hbf;STEYREGG-ST.GEORGEN/G.;Strecke;HST PULGARN + EK km 8,794;1749;14,39377351;48,27839553;1720;Linzer Straße;NV;8,766;STEYREGG;4221;O;BLITZSCHUTZ;6;Betriebsgebäude;Nein;51,2;;Ja;Nein;
4041050;SAE-Nord;ASC Linz Hbf;BF.LINZ WEGSCHEID;Bahnhof;BF. WEGSCHEID KLEINEISENHALLE 1;3159;;;3408;NB;NB;5,103;LINZ;4020;O;KEIN BLITZSCHUTZ;0;Betriebsgebäude;Nein;728;;Ja;Nein;3
4012010;SAE-Nord;ASC Linz Hbf;BF.LINZ HBF.;Bahnhof;LINZ HBF WG LÖFFLERHOFSTRASSE 7;12858;;;4539;LÖFFLERHOFSTRAßE;7;188,8;LINZ;4020;O;KEIN BLITZSCHUTZ;0;Büro/Verwaltungsgebäude;Nein;143,68;;Nein;Ja;
3211210;SAE-Nord;ASC Linz Hbf;BF.PREGARTEN;Bahnhof;BF. PREGARTEN FLM-GEBÄUDE;2758;14,52600761;48,35661595;1941;ZAINZE;NB;26,18;PREGARTEN;4230;O;BLITZSCHUTZ;6;Betriebsgebäude;Nein;644,99;;Ja;Nein;6
3045480;SAE-Nord;ASC Linz Hbf;WINDISCHGARSTEN-SPITAL/P.;Strecke;SCHALTHAUS ZUGFUNK (SCHACHERBAUER);10000912;;;12818;NV;NV;82,55;WINDISCHGARSTEN;4580;O;ANTENNE;1;Schaltstation;Ja;8;;Ja;Nein;
3045440;SAE-Nord;ASC Linz Hbf;PIESSLING=V.-WINDISCHGARSTEN;Strecke;PUMPSTATION PIESSLING;10000908;;;12836;NV;NV;77,02;ST. PANKRAZ;4572;O;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;10;;Nein;Nein;
3042060;SAE-Nord;ASC Linz Hbf;NEUHOFEN-KEMATEN;Strecke;SCHALTHAUS SIDI RS 3 Km 19,741;10016401;;;13084;NV;NV;19,741;NEUHOFEN AN DER KREMS;4501;O;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;;;Ja;Nein;
3045210;SAE-Nord;ASC Linz Hbf;BF.MICHELDORF;Bahnhof;SH GSMR IKT;0;;;20201512;BAHNHOFSTRASSE;15;53,4;MICHELDORF;4563;O;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;12;;Ja;Nein;
3045370;SAE-Nord;ASC Linz Hbf;BF.HINTERSTODER;Bahnhof;SH GSMR IKT;0;;;20201510;ST. PANKRATZ;65;67,68;HINTERSTODER;4573;O;KEIN BLITZSCHUTZ;0;Schaltstation;Ja;12;;Ja;Nein;
