BK;WE;Objekt-Nr;Objekt-Bez.;aus SAP;Land;PLZ;Ort;Straße;Rahmenplanstrecke;Bahnhof;Bahnhofskategorie;Streckennummer;km von;km bis;Betriebsstelle;Region/Standort;BLM;Objektbetreuer
8300;1111001;20552;VS_Wien Matzleinsdorfer Platz (in Wbf) (Wbf H1S);ja;AT;1100;Wien;;016 - Wien Hbf (e) - Wiener Neustadt Hbf (a);Wien Matzleinsdorfer Platz;Kategorie 2;2224 - WIEN MEIDLING (MATZL.) (A) - W;9,414;9,414;Wien Matzleinsdorfer Platz (in Wbf);IMM Wien (Wien);Fichtl Thomas;Muenzker Gerald
8300;1111201;20553;VS_Wien Hetzendorf (in Wbf) (Het);ja;AT;1120;Wien;Hetzendorfer Straße 54;016 - Wien Hbf (e) - Wiener Neustadt Hbf (a);Wien Hetzendorf;Kategorie 3;2052 - WIEN MEIDLING (MATZL.(A)) (E);5,22;5,22;Wien Hetzendorf (in Wbf);IMM Wien (Wien);Turner Johannes;Berger Emmerich
8300;1112302;20554;VS_Wien Atzgersdorf (in Lg) (Lga);ja;AT;1230;Wien;Gatterederstraße 27;016 - Wien Hbf (e) - Wiener Neustadt Hbf (a);Wien Atzgersdorf;Kategorie 3;2052 - WIEN MEIDLING (MATZL.(A)) (E);8,24;8,24;Wien Atzgersdorf (in Lg);IMM Wien (Wien);Turner Johannes;Berger Emmerich
8300;1112302;20555;VS_Liesing (in Lg) (Lg);ja;AT;1230;Wien;Liesinger Platz 2;016 - Wien Hbf (e) - Wiener Neustadt Hbf (a);Liesing;Kategorie 2;2052 - WIEN MEIDLING (MATZL.(A)) (E);9,611;9,611;Liesing (in Lg);IMM Wien (Wien);Turner Johannes;Berger Emmerich
8300;1123801;20556;VS_Perchtoldsdorf (Lg  H1);ja;AT;2380;Perchtoldsdorf;;016 - Wien Hbf (e) - Wiener Neustadt Hbf (a);Perchtoldsdorf;Kategorie 5;2052 - WIEN MEIDLING (MATZL.(A)) (E);10,998;10,998;Perchtoldsdorf;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Frank Barbara;Maier Manfred
8300;1220521;20557;VS_Brunn-Maria Enzersdorf (in Bu) (Bu);ja;AT;2345;Brunn/Gebirge;;016 - Wien Hbf (e) - Wiener Neustadt Hbf (a);Brunn-Maria Enzersdorf;Kategorie 4;2052 - WIEN MEIDLING (MATZL.(A)) (E);12,946;12,946;Brunn-Maria Enzersdorf (in Bu);IMM NÖ-Ost/Bglnd (Wr. Neustadt);Frank Barbara;Maier Manfred
8300;1123401;20558;VS_Mödling (Md);ja;AT;2340;Mödling;Bahnhofsplatz 10;016 - Wien Hbf (e) - Wiener Neustadt Hbf (a);Mödling;Kategorie 2;2053 - MÖDLING (E) - LEOBERSDORF (A);15,209;15,209;Mödling;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Frank Barbara;Maier Manfred
8300;1220531;20559;VS_Guntramsdorf-Thallern (Md  H1);ja;AT;2353;Guntramsdorf;;016 - Wien Hbf (e) - Wiener Neustadt Hbf (a);Guntramsdorf-Thallern;Kategorie 6;2053 - MÖDLING (E) - LEOBERSDORF (A);19,304;19,304;Guntramsdorf-Thallern;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Frank Barbara;Maier Manfred
8300;1220531;20560;VS_Gumpoldskirchen (Md  H2);ja;AT;2352;Gumpoldskirchen;Bahngasse 1;016 - Wien Hbf (e) - Wiener Neustadt Hbf (a);Gumpoldskirchen;Kategorie 5;2053 - MÖDLING (E) - LEOBERSDORF (A);20,832;20,832;Gumpoldskirchen;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Frank Barbara;Maier Manfred
8300;1125001;20562;VS_Baden (Bf  H1);ja;AT;2500;Baden;Conrad-von-Hötzendorfplatz 1;016 - Wien Hbf (e) - Wiener Neustadt Hbf (a);Baden;Kategorie 2;2053 - MÖDLING (E) - LEOBERSDORF (A);26,004;26,004;Baden;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Frank Barbara;Maier Manfred
8300;1220532;20563;VS_Bad Vöslau (Bvs);ja;AT;2540;Bad Vöslau;Castelligasse 2;016 - Wien Hbf (e) - Wiener Neustadt Hbf (a);Bad Vöslau;Kategorie 4;2053 - MÖDLING (E) - LEOBERSDORF (A);30,34;30,34;Bad Vöslau;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Frank Barbara;Maier Manfred
8300;1220532;20564;VS_Kottingbrunn (Bvs H1);ja;AT;2542;Kottingbrunn;;016 - Wien Hbf (e) - Wiener Neustadt Hbf (a);Kottingbrunn;Kategorie 5;2053 - MÖDLING (E) - LEOBERSDORF (A);32,434;32,434;Kottingbrunn;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Frank Barbara;Maier Manfred
8300;1125441;20566;VS_Leobersdorf (Lb);ja;AT;2544;Leobersdorf;Bahnhofsplatz 1;016 - Wien Hbf (e) - Wiener Neustadt Hbf (a);Leobersdorf;Kategorie 3;2054 - LEOBERSDORF (E) - WR.NEUSTADT;33,68;33,68;Leobersdorf;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Kruschiz Katharina;Bancsics Johann
8300;1126031;20567;VS_Sollenau (Lb  H1);ja;AT;2601;Sollenau;;016 - Wien Hbf (e) - Wiener Neustadt Hbf (a);Sollenau;Kategorie 5;2054 - LEOBERSDORF (E) - WR.NEUSTADT;38,382;38,382;Sollenau;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Kruschiz Katharina;Bancsics Johann
8300;1126031;20568;VS_Felixdorf (Fld);ja;AT;2603;Felixdorf;;016 - Wien Hbf (e) - Wiener Neustadt Hbf (a);Felixdorf;Kategorie 3;2054 - LEOBERSDORF (E) - WR.NEUSTADT;39,682;39,682;Felixdorf;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Kruschiz Katharina;Bancsics Johann
8300;1127001;20569;VS_Theresienfeld (Fld H1);ja;AT;2604;Theresienfeld;;016 - Wien Hbf (e) - Wiener Neustadt Hbf (a);Theresienfeld;Kategorie 6;2054 - LEOBERSDORF (E) - WR.NEUSTADT;42,612;42,612;Theresienfeld;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Kruschiz Katharina;Bancsics Johann
8300;1127001;20570;VS_Wiener Neustadt Nord (Fld H2);ja;AT;2700;Wiener Neustadt;;016 - Wien Hbf (e) - Wiener Neustadt Hbf (a);Wiener Neustadt Nord;Kategorie 6;2054 - LEOBERSDORF (E) - WR.NEUSTADT;45,54;45,54;Wiener Neustadt Nord;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Kruschiz Katharina;Bancsics Johann
8300;1127001;20571;VS_Wiener Neustadt Hbf (in Nb) (Nb);ja;AT;2700;Wiener Neustadt;Bahnhofplatz 1;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Wiener Neustadt Hbf;Kategorie 1;2055 - WR.NEUSTADT (E) - GLOGGNITZ (A;48,118;48,118;Wiener Neustadt Hbf (in Nb);IMM NÖ-Ost/Bglnd (Wr. Neustadt);Laas Silvia;Woldrich Gerhard
8300;1220551;20572;VS_St.Egyden (Nb  H1S);ja;AT;2632;St. Egyden;;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);St.Egyden;Kategorie 5;2055 - WR.NEUSTADT (E) - GLOGGNITZ (A;56,859;56,859;St.Egyden;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Luef Andrea;Schischeg Wilhelm
8300;1220551;20573;VS_Neunkirchen N.Ö. (Nek);ja;AT;2632;St. Egyden;;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Neunkirchen N.Ö.;Kategorie 4;2055 - WR.NEUSTADT (E) - GLOGGNITZ (A;62,574;62,574;Neunkirchen N.Ö.;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Luef Andrea;Schischeg Wilhelm
8300;1220551;20574;VS_Ternitz (Tn);ja;AT;2630;Ternitz;;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Ternitz;Kategorie 5;2055 - WR.NEUSTADT (E) - GLOGGNITZ (A;67,051;67,051;Ternitz;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Luef Andrea;Schischeg Wilhelm
8300;1220551;20575;VS_Pottschach (Tn  H1);ja;AT;2630;Pottschach;;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Pottschach;Kategorie 5;2055 - WR.NEUSTADT (E) - GLOGGNITZ (A;69,892;69,892;Pottschach;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Luef Andrea;Schischeg Wilhelm
8300;1220551;20576;VS_Gloggnitz (Glo);ja;AT;2640;Gloggnitz;;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Gloggnitz;Kategorie 4;2056 - GLOGGNITZ (E) - PAYERBACH=R. (;74,902;74,902;Gloggnitz;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Luef Andrea;Schischeg Wilhelm
8300;1220551;20577;VS_Schlöglmühl (Glo H1);ja;AT;2640;Schlöglmühl;;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Schlöglmühl;Kategorie 6;2056 - GLOGGNITZ (E) - PAYERBACH=R. (;77,694;77,694;Schlöglmühl;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Luef Andrea;Schischeg Wilhelm
8300;1220551;20578;VS_Payerbach-Reichenau (Pr);ja;AT;2650;Payerbach/Reichenau;;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Payerbach-Reichenau;Kategorie 5;2057 - PAYERBACH=R. (E) - GRENZE REGI;81,961;81,961;Payerbach-Reichenau;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Luef Andrea;Schischeg Wilhelm
8300;1220551;20579;VS_Küb (Pr  H1);ja;AT;2671;Küb;;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Küb;Kategorie 6;2057 - PAYERBACH=R. (E) - GRENZE REGI;84,798;84,798;Küb;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Luef Andrea;Schischeg Wilhelm
8300;1220551;20580;VS_Eichberg (Eib);ja;AT;2640;Eichberg;;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Eichberg;Kategorie 6;2057 - PAYERBACH=R. (E) - GRENZE REGI;88,222;88,222;Eichberg;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Luef Andrea;Schischeg Wilhelm
8300;1220551;20581;VS_Klamm-Schottwien (Eib H1);ja;AT;2641;Klamm/Schottwien;;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Klamm-Schottwien;Kategorie 6;2057 - PAYERBACH=R. (E) - GRENZE REGI;92,284;92,284;Klamm-Schottwien;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Luef Andrea;Schischeg Wilhelm
8300;1220551;20582;VS_Breitenstein (Bt);ja;AT;2673;Breitenstein;;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Breitenstein;Kategorie 6;2057 - PAYERBACH=R. (E) - GRENZE REGI;97,574;97,574;Breitenstein;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Luef Andrea;Schischeg Wilhelm
8300;1220551;20583;VS_Wolfsbergkogel (Bt  H1);ja;AT;2680;Semmering;;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Wolfsbergkogel;Kategorie 6;2057 - PAYERBACH=R. (E) - GRENZE REGI;102,098;102,098;Wolfsbergkogel;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Luef Andrea;Schischeg Wilhelm
8300;1220551;20584;VS_Semmering (in Sem);ja;AT;2680;Semmering;;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Semmering;Kategorie 6;2057 - PAYERBACH=R. (E) - GRENZE REGI;103,412;103,412;Semmering;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Luef Andrea;Schischeg Wilhelm
8300;1220561;20585;VS_Steinhaus (Sem H1);ja;AT;8685;Steinhaus;;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Steinhaus;Kategorie 6;2057 - PAYERBACH=R. (E) - GRENZE REGI;107,685;107,685;Steinhaus;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Luef Andrea;Schischeg Wilhelm
8300;1220561;20586;VS_Spital am Semmering (Sps);ja;AT;8684;Spital Semmering;;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Spital am Semmering;Kategorie 6;2057 - PAYERBACH=R. (E) - GRENZE REGI;110,486;110,486;Spital am Semmering;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Luef Andrea;Schischeg Wilhelm
8300;1186801;20587;VS_Mürzzuschlag (in Mz) (Mz);ja;AT;8680;Mürzzuschlag;;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Mürzzuschlag;Kategorie 4;2057 - PAYERBACH=R. (E) - GRENZE REGI;116,727;116,727;Mürzzuschlag (in Mz);IMM NÖ-Ost/Bglnd (Wr. Neustadt);Luef Andrea;Schischeg Wilhelm
8300;1220631;20588;VS_Pottendorf-Landegg (Wp  H1);ja;AT;2486;Pottendorf;;017 - Wien Matzleinsdorf (a) - Wiener Neustadt Hbf (a);Pottendorf-Landegg;Kategorie 5;2063 - WAMPERSDORF (E) - EBENFURTH (A;33,999;33,999;Pottendorf-Landegg;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Bleier Matthias;Weghofer Karl
8300;1124901;20589;VS_Ebenfurth (in Ef) (Ef);ja;AT;2490;Ebenfurth;;017 - Wien Matzleinsdorf (a) - Wiener Neustadt Hbf (a);Ebenfurth;Kategorie 5;2064 - EBENFURTH (E) - WR.NEUSTADT (A;38,074;38,074;Ebenfurth (in Ef);IMM NÖ-Ost/Bglnd (Wr. Neustadt);Bleier Matthias;Weghofer Karl
8300;1220641;20590;VS_Untereggendorf (Ef  H1);ja;AT;2492;Untereggendorf;;017 - Wien Matzleinsdorf (a) - Wiener Neustadt Hbf (a);Untereggendorf;Kategorie 6;2064 - EBENFURTH (E) - WR.NEUSTADT (A;41,689;41,689;Untereggendorf;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Bleier Matthias;Weghofer Karl
8300;1220641;20591;VS_Obereggendorf (Ed);ja;AT;2492;Obereggendorf;;017 - Wien Matzleinsdorf (a) - Wiener Neustadt Hbf (a);Obereggendorf;Kategorie 6;2064 - EBENFURTH (E) - WR.NEUSTADT (A;43,816;43,816;Obereggendorf;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Bleier Matthias;Weghofer Karl
8300;1110901;20593;VS_Wien Franz-Josefs-Bf (in Wf) (Wf);ja;AT;1090;Wien;Julius Tandler Platz 3;043 - Wien FJB (e) - Tulln (e);Wien Franz-Josefs-Bf;Kategorie 3;2091 - WIEN FJB (E) - KLOSTERNEUBURG=;0;0;Wien Franz-Josefs-Bf (in Wf);IMM Wien (Wien);Fischer Gerhard;Gindl Reinhard
8300;1110901;20594;VS_Wien Spittelau (in Wf) (Wf  H1);ja;AT;1090;Wien;;043 - Wien FJB (e) - Tulln (e);Wien Spittelau;Kategorie 2;2091 - WIEN FJB (E) - KLOSTERNEUBURG=;1,1;1,1;Wien Spittelau (in Wf);IMM Wien (Wien);Fischer Gerhard;Gindl Reinhard
8300;1111901;20595;VS_Wien Heiligenstadt (Ht);ja;AT;1190;Wien;Boschstrasse 6;043 - Wien FJB (e) - Tulln (e);Wien Heiligenstadt;Kategorie 2;2091 - WIEN FJB (E) - KLOSTERNEUBURG=;2,678;2,678;Wien Heiligenstadt;IMM Wien (Wien);Fischer Gerhard;Gindl Reinhard
8300;1111901;20596;VS_Nußdorf (Nf);ja;AT;1190;Wien;Heiligenstädterstraße 178;043 - Wien FJB (e) - Tulln (e);Nußdorf;Kategorie 6;2091 - WIEN FJB (E) - KLOSTERNEUBURG=;3,952;3,952;Nußdorf;IMM Wien (Wien);Fischer Gerhard;Gindl Reinhard
8300;1134001;20598;VS_Klosterneuburg-Weidling (Ken);ja;AT;3400;Klosterneuburg/Weidling;;043 - Wien FJB (e) - Tulln (e);Klosterneuburg-Weidling;Kategorie 5;2091 - WIEN FJB (E) - KLOSTERNEUBURG=;8,87;8,87;Klosterneuburg-Weidling;IMM NÖ-West (St. Pölten);Lobenschuss Kurt;Berthold Christian
8300;1134001;20599;VS_Klosterneuburg-Kierling (Ken H1);ja;AT;3400;Klosterneuburg/Kierling;;043 - Wien FJB (e) - Tulln (e);Klosterneuburg-Kierling;Kategorie 4;2092 - KLOSTERNEUBURG=WEIDLING (A) -;10,366;10,366;Klosterneuburg-Kierling;IMM NÖ-West (St. Pölten);Lobenschuss Kurt;Berthold Christian
8300;1134001;20600;VS_Unter Kritzendorf (Ken H2);ja;AT;3400;Unter Kritzendorf;;043 - Wien FJB (e) - Tulln (e);Unter Kritzendorf;Kategorie 5;2092 - KLOSTERNEUBURG=WEIDLING (A) -;12,4;12,4;Unter Kritzendorf;IMM NÖ-West (St. Pölten);Lobenschuss Kurt;Berthold Christian
8300;1220921;20601;VS_Kritzendorf (Kz);ja;AT;3420;Kritzendorf;;043 - Wien FJB (e) - Tulln (e);Kritzendorf;Kategorie 5;2092 - KLOSTERNEUBURG=WEIDLING (A) -;13,927;13,927;Kritzendorf;IMM NÖ-West (St. Pölten);Lobenschuss Kurt;Berthold Christian
8300;1220921;20602;VS_Höflein a.d.Donau (Kz  H1);ja;AT;3421;Höflein;;043 - Wien FJB (e) - Tulln (e);Höflein a.d.Donau;Kategorie 6;2092 - KLOSTERNEUBURG=WEIDLING (A) -;16,645;16,645;Höflein a.d.Donau;IMM NÖ-West (St. Pölten);Lobenschuss Kurt;Berthold Christian
8300;1220921;20603;VS_Greifenstein-Altenberg (Kz  H2);ja;AT;3422;Greifenstein;;043 - Wien FJB (e) - Tulln (e);Greifenstein-Altenberg;Kategorie 6;2092 - KLOSTERNEUBURG=WEIDLING (A) -;19,262;19,262;Greifenstein-Altenberg;IMM NÖ-West (St. Pölten);Lobenschuss Kurt;Berthold Christian
8300;1220921;20604;VS_St.Andrä-Wördern (Aw);ja;AT;3423;St. Andrä/Wördern;;043 - Wien FJB (e) - Tulln (e);St.Andrä-Wördern;Kategorie 4;2092 - KLOSTERNEUBURG=WEIDLING (A) -;21,908;21,908;St.Andrä-Wördern;IMM NÖ-West (St. Pölten);Lobenschuss Kurt;Berthold Christian
8300;1220921;20605;VS_Zeiselmauer-Königstetten (Aw  H1);ja;AT;3424;Zeiselmauer;;043 - Wien FJB (e) - Tulln (e);Zeiselmauer-Königstetten;Kategorie 5;2092 - KLOSTERNEUBURG=WEIDLING (A) -;24,632;24,632;Zeiselmauer-Königstetten;IMM NÖ-West (St. Pölten);Lobenschuss Kurt;Berthold Christian
8300;1220921;20606;VS_Muckendorf-Wipfing (Aw  H2);ja;AT;3424;Muckendorf;;043 - Wien FJB (e) - Tulln (e);Muckendorf-Wipfing;Kategorie 6;2092 - KLOSTERNEUBURG=WEIDLING (A) -;26,562;26,562;Muckendorf-Wipfing;IMM NÖ-West (St. Pölten);Lobenschuss Kurt;Berthold Christian
8300;1220921;20607;VS_Langenlebarn (Aw  H3);ja;AT;3425;Langenlebarn;;043 - Wien FJB (e) - Tulln (e);Langenlebarn;Kategorie 5;2092 - KLOSTERNEUBURG=WEIDLING (A) -;28,597;28,597;Langenlebarn;IMM NÖ-West (St. Pölten);Lobenschuss Kurt;Berthold Christian
8300;1134301;20608;VS_Tulln a.d.Donau (in Tu) (Tu);ja;AT;3430;Tulln;Bahnhofstraße 69;043 - Wien FJB (e) - Tulln (e);Tulln a.d.Donau;Kategorie 2;2092 - KLOSTERNEUBURG=WEIDLING (A) -;33,05;33,05;Tulln a.d.Donau (in Tu);IMM NÖ-West (St. Pölten);Lobenschuss Kurt;Berthold Christian
8300;1134621;20610;VS_Absdorf-Hippersdorf (in Ah) (Ah);ja;AT;3462;Absdorf/Hippersdorf;Bahnhofstraße 27;043 - Wien FJB (e) - Tulln (e);Absdorf-Hippersdorf;Kategorie 4;2093 - TULLN (A) - ABSDORF=HIPPERSDOR;43,922;43,922;Absdorf-Hippersdorf (in Ah);IMM NÖ-West (St. Pölten);Lobenschuss Kurt;Berthold Christian
8300;1112101;20611;VS_Wien Brünner Straße (in F) (Bse);ja;AT;1210;Wien;Brünnerstraße 59A;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Wien Brünner Straße;Kategorie 5;2121 - FLORIDSDORF (A) - KORNEUBURG (;5,53;5,53;Brünner Straße (in F);IMM Wien (Wien);Koch Roman;Haumer Franziska
8300;1112101;20612;VS_Jedlersdorf (in F) (J);ja;AT;1210;Wien;;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Jedlersdorf;Kategorie 5;2121 - FLORIDSDORF (A) - KORNEUBURG (;6,5;6,5;Jedlersdorf (in F);IMM Wien (Wien);Koch Roman;Haumer Franziska
8300;1112101;20613;VS_Wien Strebersdorf (in F) (Sdf);ja;AT;1210;Wien;;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Wien Strebersdorf;Kategorie 4;2121 - FLORIDSDORF (A) - KORNEUBURG (;8,105;8,105;Wien Strebersdorf (in F);IMM Wien (Wien);Koch Roman;Haumer Franziska
8300;1221211;20614;VS_Langenzersdorf (F   H2S);ja;AT;2103;Langenzersdorf;;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Langenzersdorf;Kategorie 4;2121 - FLORIDSDORF (A) - KORNEUBURG (;11,179;11,179;Langenzersdorf;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Maurer Josef;Enzersdorfer Helmut
8300;1221211;20615;VS_Bisamberg (F   H3S);ja;AT;2102;Bisamberg;;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Bisamberg;Kategorie 5;2121 - FLORIDSDORF (A) - KORNEUBURG (;12,403;12,403;Bisamberg;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Maurer Josef;Enzersdorfer Helmut
8300;1121001;20616;VS_Korneuburg (Ko);ja;AT;2100;Korneuburg;;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Korneuburg;Kategorie 3;2122 - KORNEUBURG (E) - STOCKERAU (E);15,648;15,648;Korneuburg;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Maurer Josef;Enzersdorfer Helmut
8300;1121001;20617;VS_Leobendorf-Burg Kreuzenstein (Ko  H1);ja;AT;2100;Leobendorf;;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Leobendorf-Burg Kreuzenstein;Kategorie 5;2122 - KORNEUBURG (E) - STOCKERAU (E);18,81;18,81;Leobendorf-Burg Kreuzenstein;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Maurer Josef;Enzersdorfer Helmut
8300;1221221;20618;VS_Spillern (Ko  H2);ja;AT;2104;Spillern;;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Spillern;Kategorie 5;2122 - KORNEUBURG (E) - STOCKERAU (E);22,465;22,465;Spillern;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Maurer Josef;Enzersdorfer Helmut
8300;1110201;20619;VS_Wien Praterstern (in Nw) (Nw);ja;AT;1020;Wien;;040 - Wien Nord (e) - Staatsgrenze n. Bernhardsthal;Wien Praterstern;Kategorie 1;2141 - WIEN NORD (E) - FLORIDSDORF (A;0,065;0,065;Wien Praterstern (in Nw);IMM Wien (Wien);Schoenherr Heinz;Schmalzbauer Otto
8300;1112001;20620;VS_Wien Traisengasse (Nw  H1);ja;AT;1200;Wien;;040 - Wien Nord (e) - Staatsgrenze n. Bernhardsthal;Wien Traisengasse;Kategorie 2;2141 - WIEN NORD (E) - FLORIDSDORF (A;1,77;1,77;Traisengasse;IMM Wien (Wien);Koch Roman;Haumer Franziska
8300;1112001;20621;VS_Handelskai (Nw  H2);ja;AT;1200;Wien;;040 - Wien Nord (e) - Staatsgrenze n. Bernhardsthal;Handelskai;Kategorie 2;2141 - WIEN NORD (E) - FLORIDSDORF (A;2,707;2,707;Handelskai;IMM Wien (Wien);Koch Roman;Haumer Franziska
8300;1112101;20623;VS_Floridsdorf (in F) (F);ja;AT;1210;Wien;;040 - Wien Nord (e) - Staatsgrenze n. Bernhardsthal;Floridsdorf;Kategorie 1;2142 - FLORIDSDORF (E) - LEOPOLDAU (A;4,76;4,76;Floridsdorf (in F);IMM Wien (Wien);Koch Roman;Haumer Franziska
8300;1112101;20625;VS_Siemensstraße (in F) (F   H1);ja;AT;1210;Wien;;040 - Wien Nord (e) - Staatsgrenze n. Bernhardsthal;Siemensstraße;Kategorie 3;2142 - FLORIDSDORF (E) - LEOPOLDAU (A;6,95;6,95;Siemensstraße (in F);IMM Wien (Wien);Koch Roman;Haumer Franziska
8300;1112101;20626;VS_Leopoldau (Lp);ja;AT;1210;Wien;;040 - Wien Nord (e) - Staatsgrenze n. Bernhardsthal;Leopoldau;Kategorie 2;2143 - LEOPOLDAU (E) - GÄNSERNDORF (E;9,201;9,201;Leopoldau;IMM Wien (Wien);Koch Roman;Haumer Franziska
8300;1112201;20627;VS_Wien Süßenbrunn (in Sue) (Sue);ja;AT;1220;Wien;;040 - Wien Nord (e) - Staatsgrenze n. Bernhardsthal;Wien Süßenbrunn;Kategorie 5;2143 - LEOPOLDAU (E) - GÄNSERNDORF (E;12;12;Wien Süßenbrunn (in Sue);IMM Wien (Wien);Bichler Irene;Duma Helmut
8300;1221431;20628;VS_Deutsch Wagram (Wg);ja;AT;2232;Deutsch Wagram;;040 - Wien Nord (e) - Staatsgrenze n. Bernhardsthal;Deutsch Wagram;Kategorie 3;2143 - LEOPOLDAU (E) - GÄNSERNDORF (E;18,207;18,207;Deutsch Wagram;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Rieser Herbert;Weigl Franz
8300;1221431;20629;VS_Helmahof (Wg  H1);ja;AT;2232;Strasshof;;040 - Wien Nord (e) - Staatsgrenze n. Bernhardsthal;Helmahof;Kategorie 5;2143 - LEOPOLDAU (E) - GÄNSERNDORF (E;20,77;20,77;Helmahof;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Rieser Herbert;Weigl Franz
8300;1122311;20630;VS_Strasshof Haltestelle (in Str) (Wg  H2);ja;AT;2231;Strasshof;;040 - Wien Nord (e) - Staatsgrenze n. Bernhardsthal;Strasshof Haltestelle;Kategorie 4;2143 - LEOPOLDAU (E) - GÄNSERNDORF (E;23,61;23,61;Strasshof Haltestelle (in Str);IMM NÖ-Ost/Bglnd (Wr. Neustadt);Rieser Herbert;Weigl Franz
8300;1122311;20631;VS_Silberwald (Str H1);ja;AT;2231;Strasshof;;040 - Wien Nord (e) - Staatsgrenze n. Bernhardsthal;Silberwald;Kategorie 5;2143 - LEOPOLDAU (E) - GÄNSERNDORF (E;27,1;27,1;Silberwald;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Rieser Herbert;Weigl Franz
8300;1122301;20632;VS_Gänserndorf (Gae);ja;AT;2230;Gänserndorf;Nordbahnstraße 1;040 - Wien Nord (e) - Staatsgrenze n. Bernhardsthal;Gänserndorf;Kategorie 2;2143 - LEOPOLDAU (E) - GÄNSERNDORF (E;31,313;31,313;Gänserndorf;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Rieser Herbert;Weigl Franz
8300;1221441;20633;VS_Weikendorf-Dörfles (Gae H1);ja;AT;2253;Weikendorf;;040 - Wien Nord (e) - Staatsgrenze n. Bernhardsthal;Weikendorf-Dörfles;Kategorie 6;2144 - GÄNSERNDORF (A) - HOHENAU (A);33,51;33,51;Weikendorf-Dörfles;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Rieser Herbert;Weigl Franz
